player,team,opponent,opposing_pitcher,confirmed_lineup,lineup_status,lineup_source,late_hitter_lock_status,late_hitter_lock_note,today_lineup_slot,projected_pa,model_hit_probability,secondary_hit_probability,third_hit_probability,pa_path_hit_probability,odds,current_snapshot_odds,current_dk_hit_odds,pregame_to_0for1_fair_odds_move,first_pa_no_hit_games,recovery_hit_rate_after_0for1,bayes_recovery_hit_rate,fair_live_odds_after_0for1,first_pa_hit_rate,full_game_hit_rate,avg_remaining_pa_after_0for1,leadoff_samples,leadoff_recovery_hit_rate,sample_flag,buyback_watch_score,late_hitter_pool_rank,sharpie_late_hitter_reserved,sharpie_late_hitter_slot
Andy Pages,LAD,AZ,Eduardo Rodriguez,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.46,4.44,0.663,0.6723,0.6729,0.6948,-252,-252.0,-252.0,104.0,17,0.7058823529411765,0.5966178921712327,-148,0.0,0.7058823529411765,3.3529411764705883,0,,strong,81.43827245264487,1,True,1
James Wood,WSH,NYY,Ryan Weathers,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: James Wood is confirmed in today's lineup at slot #1.,1.0,4.54,0.7022,0.6911,0.6769,0.7133,-247,-247.0,-247.0,95.0,15,0.7333333333333333,0.6037747730728056,-152,0.16666666666666666,0.7777777777777778,3.533333333333333,15,0.7333333333333333,strong,80.77798145783483,2,True,2
Junior Caminero,TB,SEA,Luis Castillo,True,confirmed,MLB Stats API,LOCKED,LOCKED: Junior Caminero is confirmed in today's lineup at slot #3.,3.0,4.3,0.6799,0.6715,0.6646,0.6762,-253,-253.0,-253.0,77.0,12,0.8333333333333334,0.6375799530402396,-176,0.2,0.8666666666666667,3.9166666666666665,0,,strong,79.96312167680047,3,True,3
Teoscar Hernandez,LAD,AZ,Eduardo Rodriguez,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,5.0,4.15,0.5813,0.6161,0.6258,0.6488,-191,-191.0,-191.0,15.0,12,0.8333333333333334,0.6375799530402396,-176,0.07692307692307693,0.8461538461538461,2.8333333333333335,0,,strong,78.68633193321072,4,True,4
Ernie Clement,TOR,SD,JP Sears,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.86,4.29,0.6084,0.6363,0.6494,0.6678,-263,-263.0,-263.0,111.0,15,0.7333333333333333,0.6037747730728056,-152,0.11764705882352941,0.7647058823529411,2.6666666666666665,0,,strong,76.9640546604492,5,True,5
Travis Bazzana,CLE,MIA,Sandy Alcantara,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.79,4.53,0.6115,0.6511,0.6628,0.7015,-180,-180.0,-180.0,33.0,12,0.75,0.595913286373573,-147,0.25,0.8125,3.1666666666666665,6,0.8333333333333334,strong,76.4723286373573,6,False,
Pete Crow-Armstrong,CHC,CIN,Hunter Greene,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,1.31,4.58,0.6205,0.6433,0.6553,0.6937,-270,-270.0,-270.0,139.0,15,0.6666666666666666,0.5667377360357686,-131,0.11764705882352941,0.7058823529411765,3.533333333333333,8,0.75,strong,76.30731566262786,7,False,
Tyler Freeman,COL,SF,Robbie Ray,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,2.62,4.43,0.6375,0.645,0.6582,0.6781,-177,-177.0,-177.0,24.0,10,0.8,0.6046326760438978,-153,0.23076923076923078,0.8461538461538461,3.3,0,,usable,75.92880606592824,8,False,
Alec Burleson,STL,ATL,Chris Sale,False,Lineup Wait,,HOLD,HOLD: wait for confirmed lineup before using this as a Sharpie late-hitter target.,3.41,4.34,0.6294,0.6548,0.6538,0.6749,-207,-207.0,-207.0,64.0,14,0.7142857142857143,0.5885353412679135,-143,0.125,0.75,3.0,0,,strong,75.55799383290119,9,False,
Spencer Steer,CIN,CHC,Shota Imanaga,True,confirmed,MLB Starting Lineups Page,LOCKED,LOCKED: Spencer Steer is confirmed in today's lineup at slot #3.,3.0,4.3,0.6249,0.648,0.6479,0.6593,-207,-207.0,-207.0,54.0,10,0.8,0.6046326760438978,-153,0.375,0.875,3.0,0,,usable,75.1120676043898,10,False,
